codes,description,bnf_paragraph
38066411000001103,Erlotinib 150mg tablets (Zentiva),0801050
38094911000001101,Erlotinib 150mg tablets (Mylan),0801050
38095111000001100,Erlotinib 150mg tablets (Mylan),0801050
38178611000001101,Erlotinib 150mg tablets (Sandoz Ltd),0801050
38178711000001105,Erlotinib 150mg tablets (Sandoz Ltd),0801050
38239811000001109,Erlotinib 150mg tablets (Teva UK Ltd),0801050
38239911000001104,Erlotinib 150mg tablets (Teva UK Ltd),0801050
38384411000001109,Erlotinib 150mg tablets (Accord Healthcare Ltd),0801050
38384511000001108,Erlotinib 150mg tablets (Accord Healthcare Ltd),0801050
38562011000001106,Erlotinib 150mg tablets (A A H Pharmaceuticals Ltd),0801050
38562111000001107,Erlotinib 150mg tablets (A A H Pharmaceuticals Ltd),0801050
327042009,Temozolomide 5mg capsules,0801050
10072011000001103,Temozolomide 5mg capsules,0801050
10072211000001108,Temodal 5mg capsules (Merck Sharp & Dohme (UK) Ltd),0801050
10072411000001107,Temodal 5mg capsules (Merck Sharp & Dohme (UK) Ltd),0801050
16456311000001104,Temodal 5mg capsules (Merck Sharp & Dohme (UK) Ltd),0801050
17065111000001107,Temozolomide 5mg capsules (Hospira UK Ltd),0801050
17065211000001101,Temozolomide 5mg capsules (Hospira UK Ltd),0801050
17169211000001106,Temozolomide 5mg capsules (Teva UK Ltd),0801050
17169311000001103,Temozolomide 5mg capsules (Teva UK Ltd),0801050
17291511000001108,Temozolomide 5mg capsules (A A H Pharmaceuticals Ltd),0801050
17291611000001107,Temozolomide 5mg capsules (A A H Pharmaceuticals Ltd),0801050
17652411000001109,Temomedac 5mg capsules (medac UK),0801050
17652511000001108,Temomedac 5mg capsules (medac UK),0801050
22479811000001103,Temozolomide 5mg capsules (Sun Pharmaceutical Industries Europe B.V.),0801050
22480011000001109,Temozolomide 5mg capsules (Sun Pharmaceutical Industries Europe B.V.),0801050
25553011000001101,Temozolomide 5mg capsules (Zentiva),0801050
25553111000001100,Temozolomide 5mg capsules (Zentiva),0801050
28795911000001100,Temozolomide 5mg capsules (Actavis UK Ltd),0801050
28796011000001108,Temozolomide 5mg capsules (Actavis UK Ltd),0801050
30788811000001101,Temozolomide 5mg capsules (Accord Healthcare Ltd),0801050
30789011000001102,Temozolomide 5mg capsules (Accord Healthcare Ltd),0801050
376255008,Thalidomide 50mg capsules,0802040
10192811000001108,Thalidomide 50mg capsules,0802040
10192911000001103,Thalidomide 50mg capsules (Imported (United States)),0802040
10193011000001106,Thalidomide 50mg capsules (Imported (United States)),0802040
13851311000001109,Thalidomide Celgene 50mg capsules (Celgene Ltd),0802040
13851411000001102,Thalidomide Celgene 50mg capsules (Celgene Ltd),0802040
39416811000001106,Thalidomide 50mg capsules (Accord Healthcare Ltd),0802040
39416911000001101,Thalidomide 50mg capsules (Accord Healthcare Ltd),0802040
10246911000001106,Oxaliplatin 50mg/10ml solution for infusion vials,0801050
10247011000001105,Oxaliplatin 50mg/10ml solution for infusion vials,0801050
10247111000001106,Eloxatin 50mg/10ml concentrate for solution for infusion vials (Sanofi),0801050
10247211000001100,Eloxatin 50mg/10ml concentrate for solution for infusion vials (Sanofi),0801050
12533411000001107,Oxaliplatin 50mg/10ml concentrate for solution for infusion vials (Teva UK Ltd),0801050
12533511000001106,Oxaliplatin 50mg/10ml concentrate for solution for infusion vials (Teva UK Ltd),0801050
12779011000001104,Oxaliplatin 50mg/10ml concentrate for solution for infusion vials (Pfizer Ltd),0801050
12779111000001103,Oxaliplatin 50mg/10ml concentrate for solution for infusion vials (Pfizer Ltd),0801050
19473111000001104,Oxaliplatin 50mg/10ml concentrate for solution for infusion vials (A A H Pharmaceuticals Ltd),0801050
19473211000001105,Oxaliplatin 50mg/10ml concentrate for solution for infusion vials (A A H Pharmaceuticals Ltd),0801050
20278311000001107,Oxaliplatin 50mg/10ml concentrate for solution for infusion vials (Accord Healthcare Ltd),0801050
20278411000001100,Oxaliplatin 50mg/10ml concentrate for solution for infusion vials (Accord Healthcare Ltd),0801050
22643311000001106,Oxaliplatin 50mg/10ml concentrate for solution for infusion vials (Sun Pharmaceutical Industries Europe B.V.),0801050
22643411000001104,Oxaliplatin 50mg/10ml concentrate for solution for infusion vials (Sun Pharmaceutical Industries Europe B.V.),0801050
33420911000001109,Oxaliplatin 50mg/10ml concentrate for solution for infusion vials (medac UK),0801050
33421011000001101,Oxaliplatin 50mg/10ml concentrate for solution for infusion vials (medac UK),0801050
34228111000001105,Oxaliplatin 50mg/10ml concentrate for solution for infusion vials (Fresenius Kabi Ltd),0801050
34228211000001104,Oxaliplatin 50mg/10ml concentrate for solution for infusion vials (Fresenius Kabi Ltd),0801050
36798511000001108,Oxaliplatin 50mg/10ml concentrate for solution for infusion vials (Sandoz Ltd),0801050
36798611000001107,Oxaliplatin 50mg/10ml concentrate for solution for infusion vials (Sandoz Ltd),0801050
38160011000001100,Oxaliplatin 50mg/10ml concentrate for solution for infusion vials (Seacross Pharmaceuticals Ltd),0801050
38160111000001104,Oxaliplatin 50mg/10ml concentrate for solution for infusion vials (Seacross Pharmaceuticals Ltd),0801050
10247311000001108,Oxaliplatin 100mg/20ml solution for infusion vials,0801050
10247411000001101,Oxaliplatin 100mg/20ml solution for infusion vials,0801050
10247511000001102,Eloxatin 100mg/20ml concentrate for solution for infusion vials (Sanofi),0801050
10247611000001103,Eloxatin 100mg/20ml concentrate for solution for infusion vials (Sanofi),0801050
12533611000001105,Oxaliplatin 100mg/20ml concentrate for solution for infusion vials (Teva UK Ltd),0801050
12533811000001109,Oxaliplatin 100mg/20ml concentrate for solution for infusion vials (Teva UK Ltd),0801050
12779211000001109,Oxaliplatin 100mg/20ml concentrate for solution for infusion vials (Pfizer Ltd),0801050
12779311000001101,Oxaliplatin 100mg/20ml concentrate for solution for infusion vials (Pfizer Ltd),0801050
19473311000001102,Oxaliplatin 100mg/20ml concentrate for solution for infusion vials (A A H Pharmaceuticals Ltd),0801050
19473411000001109,Oxaliplatin 100mg/20ml concentrate for solution for infusion vials (A A H Pharmaceuticals Ltd),0801050
21294211000001108,Oxaliplatin 100mg/20ml concentrate for solution for infusion vials (Accord Healthcare Ltd),0801050
21294311000001100,Oxaliplatin 100mg/20ml concentrate for solution for infusion vials (Accord Healthcare Ltd),0801050
22641611000001100,Oxaliplatin 100mg/20ml concentrate for solution for infusion vials (Sun Pharmaceutical Industries Europe B.V.),0801050
22641711000001109,Oxaliplatin 100mg/20ml concentrate for solution for infusion vials (Sun Pharmaceutical Industries Europe B.V.),0801050
33421111000001100,Oxaliplatin 100mg/20ml concentrate for solution for infusion vials (medac UK),0801050
33421211000001106,Oxaliplatin 100mg/20ml concentrate for solution for infusion vials (medac UK),0801050
34228811000001103,Oxaliplatin 100mg/20ml concentrate for solution for infusion vials (Fresenius Kabi Ltd),0801050
34228911000001108,Oxaliplatin 100mg/20ml concentrate for solution for infusion vials (Fresenius Kabi Ltd),0801050
36810511000001107,Oxaliplatin 100mg/20ml concentrate for solution for infusion vials (Sandoz Ltd),0801050
36810611000001106,Oxaliplatin 100mg/20ml concentrate for solution for infusion vials (Sandoz Ltd),0801050
38153711000001102,Oxaliplatin 100mg/20ml concentrate for solution for infusion vials (Seacross Pharmaceuticals Ltd),0801050
38153811000001105,Oxaliplatin 100mg/20ml concentrate for solution for infusion vials (Seacross Pharmaceuticals Ltd),0801050
10354511000001104,Antithymocyte immunoglobulin (rabbit) 25mg powder and solvent for solution for infusion vials,0802020
10354611000001100,Antithymocyte immunoglobulin (rabbit) 25mg powder and solvent for solution for infusion vials,0802020
10354711000001109,Thymoglobuline 25mg powder and solvent for solution for infusion vials (Sanofi),0802020
10354811000001101,Thymoglobuline 25mg powder and solvent for solution for infusion vials (Sanofi),0802020
375449005,Hydroxycarbamide 300mg capsules,0801050
10455511000001109,Hydroxycarbamide 300mg capsules,0801050
15870611000001101,Hydroxycarbamide 300mg capsules,0801050
10455611000001108,Droxia 300mg capsules (Imported (United States)),0801050
10455711000001104,Droxia 300mg capsules (Imported (United States)),0801050
15870711000001105,Hydroxycarbamide 300mg capsules (Special Order),0801050
15870811000001102,Hydroxycarbamide 300mg capsules (Special Order),0801050
36030311000001108,Natalizumab 300mg/15ml solution for infusion vials,0802040
10626211000001103,Natalizumab 300mg/15ml solution for infusion vials,0802040
10626311000001106,Tysabri 300mg/15ml concentrate for solution for infusion vials (Biogen Idec Ltd),0802040
10626411000001104,Tysabri 300mg/15ml concentrate for solution for infusion vials (Biogen Idec Ltd),0802040
10676011000001109,Methotrexate 7.5mg/0.75ml solution for injection pre-filled syringes,1001030
10672511000001102,Methotrexate 7.5mg/0.75ml solution for injection pre-filled syringes,1001030
10672611000001103,Metoject 7.5mg/0.75ml solution for injection pre-filled syringes (medac UK),1001030
10672711000001107,Metoject 7.5mg/0.75ml solution for injection pre-filled syringes (medac UK),1001030
19953911000001102,Ebetrex 7.5mg/0.75ml solution for injection pre-filled syringes (Sandoz Ltd),1001030
19954011000001104,Ebetrex 7.5mg/0.75ml solution for injection pre-filled syringes (Sandoz Ltd),1001030
10675611000001107,Methotrexate 10mg/1ml solution for injection pre-filled syringes,1001030
10672811000001104,Methotrexate 10mg/1ml solution for injection pre-filled syringes,1001030
10672911000001109,Metoject 10mg/1ml solution for injection pre-filled syringes (medac UK),1001030
10673011000001101,Metoject 10mg/1ml solution for injection pre-filled syringes (medac UK),1001030
19954111000001103,Ebetrex 10mg/1ml solution for injection pre-filled syringes (Sandoz Ltd),1001030
19954211000001109,Ebetrex 10mg/1ml solution for injection pre-filled syringes (Sandoz Ltd),1001030
10675711000001103,Methotrexate 15mg/1.5ml solution for injection pre-filled syringes,1001030
10673111000001100,Methotrexate 15mg/1.5ml solution for injection pre-filled syringes,1001030
10673211000001106,Metoject 15mg/1.5ml solution for injection pre-filled syringes (medac UK),1001030
10673311000001103,Metoject 15mg/1.5ml solution for injection pre-filled syringes (medac UK),1001030
19954411000001108,Ebetrex 15mg/1.5ml solution for injection pre-filled syringes (Sandoz Ltd),1001030
19954711000001102,Ebetrex 15mg/1.5ml solution for injection pre-filled syringes (Sandoz Ltd),1001030
10675811000001106,Methotrexate 20mg/2ml solution for injection pre-filled syringes,1001030
10673411000001105,Methotrexate 20mg/2ml solution for injection pre-filled syringes,1001030
10673511000001109,Metoject 20mg/2ml solution for injection pre-filled syringes (medac UK),1001030
10673611000001108,Metoject 20mg/2ml solution for injection pre-filled syringes (medac UK),1001030
10675911000001101,Methotrexate 25mg/2.5ml solution for injection pre-filled syringes,1001030
10673711000001104,Methotrexate 25mg/2.5ml solution for injection pre-filled syringes,1001030
10674011000001104,Metoject 25mg/2.5ml solution for injection pre-filled syringes (medac UK),1001030
10674111000001103,Metoject 25mg/2.5ml solution for injection pre-filled syringes (medac UK),1001030
420994005,Sorafenib 200mg tablets,0801050
10685011000001109,Sorafenib 200mg tablets,0801050
10685111000001105,Nexavar 200mg tablets (Bayer Plc),0801050
10685211000001104,Nexavar 200mg tablets (Bayer Plc),0801050
421398007,Sunitinib 50mg capsules,0801050
10816711000001106,Sunitinib 50mg capsules,0801050
13636411000001101,Sunitinib 50mg capsules,0801050
10816811000001103,Sutent 50mg capsules (Pfizer Ltd),0801050
10816911000001108,Sutent 50mg capsules (Pfizer Ltd),0801050
13636511000001102,Sutent 50mg capsules (Pfizer Ltd),0801050
420637003,Sunitinib 25mg capsules,0801050
10817011000001107,Sunitinib 25mg capsules,0801050
13636211000001100,Sunitinib 25mg capsules,0801050
10817111000001108,Sutent 25mg capsules (Pfizer Ltd),0801050
10817211000001102,Sutent 25mg capsules (Pfizer Ltd),0801050
13636311000001108,Sutent 25mg capsules (Pfizer Ltd),0801050
420897004,Sunitinib 12.5mg capsules,0801050
10817311000001105,Sunitinib 12.5mg capsules,0801050
13635711000001104,Sunitinib 12.5mg capsules,0801050
10817411000001103,Sutent 12.5mg capsules (Pfizer Ltd),0801050
10817511000001104,Sutent 12.5mg capsules (Pfizer Ltd),0801050
13635811000001107,Sutent 12.5mg capsules (Pfizer Ltd),0801050
10841411000001100,Deferasirox 125mg dispersible tablets sugar free,0901030
10841511000001101,Deferasirox 125mg dispersible tablets sugar free,0901030
10841611000001102,Exjade 125mg dispersible tablets (Novartis Pharmaceuticals UK Ltd),0901030
10841711000001106,Exjade 125mg dispersible tablets (Novartis Pharmaceuticals UK Ltd),0901030
10841811000001103,Deferasirox 250mg dispersible tablets sugar free,0901030
10841911000001108,Deferasirox 250mg dispersible tablets sugar free,0901030
10842011000001101,Exjade 250mg dispersible tablets (Novartis Pharmaceuticals UK Ltd),0901030
10842111000001100,Exjade 250mg dispersible tablets (Novartis Pharmaceuticals UK Ltd),0901030
10842211000001106,Deferasirox 500mg dispersible tablets sugar free,0901030
10842311000001103,Deferasirox 500mg dispersible tablets sugar free,0901030
10842411000001105,Exjade 500mg dispersible tablets (Novartis Pharmaceuticals UK Ltd),0901030
10842511000001109,Exjade 500mg dispersible tablets (Novartis Pharmaceuticals UK Ltd),0901030
10970211000001102,Etanercept 50mg/1ml solution for injection pre-filled syringes,1001030
10967611000001107,Etanercept 50mg/1ml solution for injection pre-filled syringes,1001030
10967711000001103,Enbrel 50mg/1ml solution for injection pre-filled syringes (Pfizer Ltd),1001030
10967811000001106,Enbrel 50mg/1ml solution for injection pre-filled syringes (Pfizer Ltd),1001030
32227111000001100,Benepali 50mg/1ml solution for injection pre-filled syringes (Biogen Idec Ltd),1001030
32227411000001105,Benepali 50mg/1ml solution for injection pre-filled syringes (Biogen Idec Ltd),1001030
34633911000001104,Erelzi 50mg/1ml solution for injection pre-filled syringes (Sandoz Ltd),1001030
34634011000001101,Erelzi 50mg/1ml solution for injection pre-filled syringes (Sandoz Ltd),1001030
10970711000001109,Oxaliplatin 200mg/40ml solution for infusion vials,0801050
10968911000001100,Oxaliplatin 200mg/40ml solution for infusion vials,0801050
10969111000001105,Eloxatin 200mg/40ml concentrate for solution for infusion vials (Sanofi),0801050
10969311000001107,Eloxatin 200mg/40ml concentrate for solution for infusion vials (Sanofi),0801050
21297311000001109,Oxaliplatin 200mg/40ml concentrate for solution for infusion vials (Accord Healthcare Ltd),0801050
21297411000001102,Oxaliplatin 200mg/40ml concentrate for solution for infusion vials (Accord Healthcare Ltd),0801050
32711411000001100,Oxaliplatin 200mg/40ml concentrate for solution for infusion vials (Pfizer Ltd),0801050
32711511000001101,Oxaliplatin 200mg/40ml concentrate for solution for infusion vials (Pfizer Ltd),0801050
33421311000001103,Oxaliplatin 200mg/40ml concentrate for solution for infusion vials (medac UK),0801050
33421411000001105,Oxaliplatin 200mg/40ml concentrate for solution for infusion vials (medac UK),0801050
36589911000001109,Oxaliplatin 200mg/40ml concentrate for solution for infusion vials (Sun Pharmaceutical Industries Europe B.V.),0801050
36590111000001100,Oxaliplatin 200mg/40ml concentrate for solution for infusion vials (Sun Pharmaceutical Industries Europe B.V.),0801050
36598611000001106,Oxaliplatin 200mg/40ml concentrate for solution for infusion vials (Fresenius Kabi Ltd),0801050
36598711000001102,Oxaliplatin 200mg/40ml concentrate for solution for infusion vials (Fresenius Kabi Ltd),0801050
424058002,Dasatinib 20mg tablets,0801050
10984911000001105,Dasatinib 20mg tablets,0801050
16497011000001108,Dasatinib 20mg tablets,0801050
10985011000001105,Sprycel 20mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd),0801050
10985111000001106,Sprycel 20mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd),0801050
16497111000001109,Sprycel 20mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd),0801050
37725411000001109,Dasatinib 20mg tablets (Zentiva),0801050
37725511000001108,Dasatinib 20mg tablets (Zentiva),0801050
424254006,Dasatinib 50mg tablets,0801050
10985411000001101,Dasatinib 50mg tablets,0801050
16496811000001104,Dasatinib 50mg tablets,0801050
10985511000001102,Sprycel 50mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd),0801050
10985611000001103,Sprycel 50mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd),0801050
16496911000001109,Sprycel 50mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd),0801050
37725611000001107,Dasatinib 50mg tablets (Zentiva),0801050
37725711000001103,Dasatinib 50mg tablets (Zentiva),0801050
425166003,Dasatinib 70mg tablets,0801050
10985711000001107,Dasatinib 70mg tablets,0801050
16497211000001103,Dasatinib 70mg tablets,0801050
10985811000001104,Sprycel 70mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd),0801050
10985911000001109,Sprycel 70mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd),0801050
16497311000001106,Sprycel 70mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd),0801050
11034511000001106,Etanercept 25mg/0.5ml solution for injection pre-filled syringes,1001030
11033411000001109,Etanercept 25mg/0.5ml solution for injection pre-filled syringes,1001030
11033511000001108,Enbrel 25mg/0.5ml solution for injection pre-filled syringes (Pfizer Ltd),1001030
11033611000001107,Enbrel 25mg/0.5ml solution for injection pre-filled syringes (Pfizer Ltd),1001030
34609111000001108,Benepali 25mg/0.5ml solution for injection pre-filled syringes (Biogen Idec Ltd),1001030
34609211000001102,Benepali 25mg/0.5ml solution for injection pre-filled syringes (Biogen Idec Ltd),1001030
34633711000001101,Erelzi 25mg/0.5ml solution for injection pre-filled syringes (Sandoz Ltd),1001030
34633811000001109,Erelzi 25mg/0.5ml solution for injection pre-filled syringes (Sandoz Ltd),1001030
11140511000001107,"Epoetin alfa 20,000units/0.5ml solution for injection pre-filled syringes",0901030
11132311000001101,"Epoetin alfa 20,000units/0.5ml solution for injection pre-filled syringes",0901030
11132711000001102,"Eprex 20,000units/0.5ml solution for injection pre-filled syringes (Janssen-Cilag Ltd)",0901030
11132911000001100,"Eprex 20,000units/0.5ml solution for injection pre-filled syringes (Janssen-Cilag Ltd)",0901030
22784211000001100,"Binocrit 20,000units/0.5ml solution for injection pre-filled syringes (Sandoz Ltd)",0901030
22784311000001108,"Binocrit 20,000units/0.5ml solution for injection pre-filled syringes (Sandoz Ltd)",0901030
11150611000001109,"Epoetin alfa 40,000units/1ml solution for injection pre-filled syringes",0901030
11148311000001104,"Epoetin alfa 40,000units/1ml solution for injection pre-filled syringes",0901030
11148411000001106,"Eprex 40,000units/1ml solution for injection pre-filled syringes (Janssen-Cilag Ltd)",0901030
11148511000001105,"Eprex 40,000units/1ml solution for injection pre-filled syringes (Janssen-Cilag Ltd)",0901030
22784711000001107,"Binocrit 40,000units/1ml solution for injection pre-filled syringes (Sandoz Ltd)",0901030
22784811000001104,"Binocrit 40,000units/1ml solution for injection pre-filled syringes (Sandoz Ltd)",0901030
11236911000001103,Adalimumab 40mg/0.8ml solution for injection pre-filled disposable devices,1001030
11187811000001103,Adalimumab 40mg/0.8ml solution for injection pre-filled disposable devices,1001030
11188011000001105,Humira 40mg/0.8ml solution for injection pre-filled pens (AbbVie Ltd),1001030
11188311000001108,Humira 40mg/0.8ml solution for injection pre-filled pens (AbbVie Ltd),1001030
36005111000001108,Amgevita 40mg/0.8ml solution for injection pre-filled pens (Amgen Ltd),1001030
36005211000001102,Amgevita 40mg/0.8ml solution for injection pre-filled pens (Amgen Ltd),1001030
36084111000001108,Hulio 40mg/0.8ml solution for injection pre-filled pens (Mylan),1001030
36084211000001102,Hulio 40mg/0.8ml solution for injection pre-filled pens (Mylan),1001030
36234311000001105,Hyrimoz 40mg/0.8ml solution for injection pre-filled pens (Sandoz Ltd),1001030
36234411000001103,Hyrimoz 40mg/0.8ml solution for injection pre-filled pens (Sandoz Ltd),1001030
36442011000001101,Imraldi 40mg/0.8ml solution for injection pre-filled pens (Biogen Idec Ltd),1001030
36442111000001100,Imraldi 40mg/0.8ml solution for injection pre-filled pens (Biogen Idec Ltd),1001030
38367611000001104,Idacio 40mg/0.8ml solution for injection pre-filled pens (Fresenius Kabi Ltd),1001030
38366911000001107,Idacio 40mg/0.8ml solution for injection pre-filled pens (Fresenius Kabi Ltd),1001030
11416711000001106,Interferon beta-1a 6million units/0.5ml solution for injection pre-filled syringes and Interferon beta-1a 2.4million units/0.2ml solution for injection pre-filled syringes,0802040
11413211000001106,Interferon beta-1a 6million units/0.5ml solution for injection pre-filled syringes and Interferon beta-1a 2.4million units/0.2ml solution for injection pre-filled syringes,0802040
11413311000001103,Rebif 22micrograms/0.5ml (6million units) solution for injection pre-filled syringes and Rebif 8.8micrograms/0.2ml (2.4million units) solution for injection pre-filled syringes (Merck Serono Ltd),0802040
11415511000001108,Rebif 22micrograms/0.5ml (6million units) solution for injection pre-filled syringes and Rebif 8.8micrograms/0.2ml (2.4million units) solution for injection pre-filled syringes (Merck Serono Ltd),0802040
11494311000001100,Cetuximab 100mg/20ml solution for infusion vials,0801050
11495011000001104,Cetuximab 100mg/20ml solution for infusion vials,0801050
11495111000001103,Erbitux 100mg/20ml solution for infusion vials (Merck Serono Ltd),0801050
11495211000001109,Erbitux 100mg/20ml solution for infusion vials (Merck Serono Ltd),0801050
11494411000001107,Cetuximab 500mg/100ml solution for infusion vials,0801050
11495311000001101,Cetuximab 500mg/100ml solution for infusion vials,0801050
11495411000001108,Erbitux 500mg/100ml solution for infusion vials (Merck Serono Ltd),0801050
11495511000001107,Erbitux 500mg/100ml solution for infusion vials (Merck Serono Ltd),0801050
414126009,Erlotinib 25mg tablets,0801050
11556311000001109,Erlotinib 25mg tablets,0801050
11556411000001102,Tarceva 25mg tablets (Roche Products Ltd),0801050
11556511000001103,Tarceva 25mg tablets (Roche Products Ltd),0801050
38060211000001104,Erlotinib 25mg tablets (Zentiva),0801050
38060311000001107,Erlotinib 25mg tablets (Zentiva),0801050
38094411000001109,Erlotinib 25mg tablets (Mylan),0801050
38094511000001108,Erlotinib 25mg tablets (Mylan),0801050
38178211000001103,Erlotinib 25mg tablets (Sandoz Ltd),0801050
38178311000001106,Erlotinib 25mg tablets (Sandoz Ltd),0801050
38383211000001107,Erlotinib 25mg tablets (Accord Healthcare Ltd),0801050
38383311000001104,Erlotinib 25mg tablets (Accord Healthcare Ltd),0801050
38707611000001101,Erlotinib 25mg tablets (Teva UK Ltd),0801050
38707711000001105,Erlotinib 25mg tablets (Teva UK Ltd),0801050
39087411000001101,Erlotinib 25mg tablets (A A H Pharmaceuticals Ltd),0801050
39088411000001102,Erlotinib 25mg tablets (A A H Pharmaceuticals Ltd),0801050
11649611000001104,Tacrolimus 500microgram modified-release capsules,0802020
11619111000001100,Tacrolimus 500microgram modified-release capsules,0802020
11619211000001106,Advagraf 0.5mg modified-release capsules (Astellas Pharma Ltd),0802020
11619311000001103,Advagraf 0.5mg modified-release capsules (Astellas Pharma Ltd),0802020
37939711000001107,Dailiport 0.5mg modified-release capsules (Sandoz Ltd),0802020
37939811000001104,Dailiport 0.5mg modified-release capsules (Sandoz Ltd),0802020
11649511000001103,Tacrolimus 1mg modified-release capsules,0802020
11619411000001105,Tacrolimus 1mg modified-release capsules,0802020
11619511000001109,Tacrolimus 1mg modified-release capsules,0802020
14050811000001107,Tacrolimus 1mg modified-release capsules,0802020
14051311000001108,Tacrolimus 1mg modified-release capsules,0802020
11619611000001108,Advagraf 1mg modified-release capsules (Astellas Pharma Ltd),0802020
11619711000001104,Advagraf 1mg modified-release capsules (Astellas Pharma Ltd),0802020
11619811000001107,Advagraf 1mg modified-release capsules (Astellas Pharma Ltd),0802020
37939911000001109,Dailiport 1mg modified-release capsules (Sandoz Ltd),0802020
37940011000001103,Dailiport 1mg modified-release capsules (Sandoz Ltd),0802020
37940111000001102,Dailiport 1mg modified-release capsules (Sandoz Ltd),0802020
11649711000001108,Tacrolimus 5mg modified-release capsules,0802020
11619911000001102,Tacrolimus 5mg modified-release capsules,0802020
14051511000001102,Tacrolimus 5mg modified-release capsules,0802020
11620011000001100,Advagraf 5mg modified-release capsules (Astellas Pharma Ltd),0802020
11620111000001104,Advagraf 5mg modified-release capsules (Astellas Pharma Ltd),0802020
37940411000001107,Dailiport 5mg modified-release capsules (Sandoz Ltd),0802020
37940511000001106,Dailiport 5mg modified-release capsules (Sandoz Ltd),0802020
11713211000001101,Deferiprone 400mg/5ml oral suspension,0901030
11698411000001101,Deferiprone 400mg/5ml oral suspension,0901030
11698511000001102,Deferiprone 400mg/5ml oral suspension (Special Order),0901030
11698611000001103,Deferiprone 400mg/5ml oral suspension (Special Order),0901030
11713111000001107,Deferiprone 400mg/5ml oral solution,0901030
11698711000001107,Deferiprone 400mg/5ml oral solution,0901030
11698811000001104,Deferiprone 400mg/5ml oral solution (Special Order),0901030
11698911000001109,Deferiprone 400mg/5ml oral solution (Special Order),0901030
11750011000001109,"Epoetin delta 1,000units/0.5ml solution for injection pre-filled syringes",0901030
11746011000001105,"Epoetin delta 1,000units/0.5ml solution for injection pre-filled syringes",0901030
11746111000001106,"Dynepo 1,000units/0.5ml solution for injection pre-filled syringes (Shire Pharmaceuticals Ltd)",0901030
11746211000001100,"Dynepo 1,000units/0.5ml solution for injection pre-filled syringes (Shire Pharmaceuticals Ltd)",0901030
11750211000001104,"Epoetin delta 2,000units/0.5ml solution for injection pre-filled syringes",0901030
11746311000001108,"Epoetin delta 2,000units/0.5ml solution for injection pre-filled syringes",0901030
11746411000001101,"Dynepo 2,000units/0.5ml solution for injection pre-filled syringes (Shire Pharmaceuticals Ltd)",0901030
11746511000001102,"Dynepo 2,000units/0.5ml solution for injection pre-filled syringes (Shire Pharmaceuticals Ltd)",0901030
11750311000001107,"Epoetin delta 3,000units/0.3ml solution for injection pre-filled syringes",0901030
11746611000001103,"Epoetin delta 3,000units/0.3ml solution for injection pre-filled syringes",0901030
11746711000001107,"Dynepo 3,000units/0.3ml solution for injection pre-filled syringes (Shire Pharmaceuticals Ltd)",0901030
11746811000001104,"Dynepo 3,000units/0.3ml solution for injection pre-filled syringes (Shire Pharmaceuticals Ltd)",0901030
11750411000001100,"Epoetin delta 4,000units/0.4ml solution for injection pre-filled syringes",0901030
11746911000001109,"Epoetin delta 4,000units/0.4ml solution for injection pre-filled syringes",0901030
11747011000001108,"Dynepo 4,000units/0.4ml solution for injection pre-filled syringes (Shire Pharmaceuticals Ltd)",0901030
11747111000001109,"Dynepo 4,000units/0.4ml solution for injection pre-filled syringes (Shire Pharmaceuticals Ltd)",0901030
11750511000001101,"Epoetin delta 5,000units/0.5ml solution for injection pre-filled syringes",0901030
11747211000001103,"Epoetin delta 5,000units/0.5ml solution for injection pre-filled syringes",0901030
11747311000001106,"Dynepo 5,000units/0.5ml solution for injection pre-filled syringes (Shire Pharmaceuticals Ltd)",0901030
11747411000001104,"Dynepo 5,000units/0.5ml solution for injection pre-filled syringes (Shire Pharmaceuticals Ltd)",0901030
11750611000001102,"Epoetin delta 6,000units/0.3ml solution for injection pre-filled syringes",0901030
11747511000001100,"Epoetin delta 6,000units/0.3ml solution for injection pre-filled syringes",0901030
11747611000001101,"Dynepo 6,000units/0.3ml solution for injection pre-filled syringes (Shire Pharmaceuticals Ltd)",0901030
11747711000001105,"Dynepo 6,000units/0.3ml solution for injection pre-filled syringes (Shire Pharmaceuticals Ltd)",0901030
11750711000001106,"Epoetin delta 8,000units/0.4ml solution for injection pre-filled syringes",0901030
11747811000001102,"Epoetin delta 8,000units/0.4ml solution for injection pre-filled syringes",0901030
11747911000001107,"Dynepo 8,000units/0.4ml solution for injection pre-filled syringes (Shire Pharmaceuticals Ltd)",0901030
11748011000001109,"Dynepo 8,000units/0.4ml solution for injection pre-filled syringes (Shire Pharmaceuticals Ltd)",0901030
11750111000001105,"Epoetin delta 10,000units/0.5ml solution for injection pre-filled syringes",0901030
11748111000001105,"Epoetin delta 10,000units/0.5ml solution for injection pre-filled syringes",0901030
11748211000001104,"Dynepo 10,000units/0.5ml solution for injection pre-filled syringes (Shire Pharmaceuticals Ltd)",0901030
