codes,description,bnf_paragraph
22249411000001100,Methotrexate 10mg/5ml oral suspension,1001030
8618811000001109,Methotrexate 10mg/5ml oral suspension (Special Order),1001030
8619011000001108,Methotrexate 10mg/5ml oral suspension (Special Order),1001030
21300611000001106,Methotrexate 10mg/5ml oral suspension (Special Order),1001030
22249511000001101,Methotrexate 10mg/5ml oral suspension (Special Order),1001030
8665111000001106,Methotrexate 12.5mg/5ml oral solution,1001030
8619211000001103,Methotrexate 12.5mg/5ml oral solution,1001030
8619311000001106,Methotrexate 12.5mg/5ml oral solution (Special Order),1001030
8619411000001104,Methotrexate 12.5mg/5ml oral solution (Special Order),1001030
8665211000001100,Methotrexate 12.5mg/5ml oral suspension,1001030
8619511000001100,Methotrexate 12.5mg/5ml oral suspension,1001030
8619611000001101,Methotrexate 12.5mg/5ml oral suspension (Special Order),1001030
8619711000001105,Methotrexate 12.5mg/5ml oral suspension (Special Order),1001030
8665311000001108,Methotrexate 15mg/5ml oral solution,1001030
8619811000001102,Methotrexate 15mg/5ml oral solution,1001030
8619911000001107,Methotrexate 15mg/5ml oral solution (Special Order),1001030
8620011000001109,Methotrexate 15mg/5ml oral solution (Special Order),1001030
8665411000001101,Methotrexate 15mg/5ml oral suspension,1001030
8620211000001104,Methotrexate 15mg/5ml oral suspension,1001030
8620311000001107,Methotrexate 15mg/5ml oral suspension (Special Order),1001030
8621111000001104,Methotrexate 15mg/5ml oral suspension (Special Order),1001030
8665611000001103,Methotrexate 2.5mg/5ml oral solution,1001030
8621811000001106,Methotrexate 2.5mg/5ml oral solution,1001030
8622711000001105,Methotrexate 2.5mg/5ml oral solution (Special Order),1001030
8623111000001103,Methotrexate 2.5mg/5ml oral solution (Special Order),1001030
8665711000001107,Methotrexate 2.5mg/5ml oral suspension,1001030
8623611000001106,Methotrexate 2.5mg/5ml oral suspension,1001030
8624211000001107,Methotrexate 2.5mg/5ml oral suspension (Special Order),1001030
8624611000001109,Methotrexate 2.5mg/5ml oral suspension (Special Order),1001030
8666011000001101,Methotrexate 7.5mg/5ml oral solution,1001030
8625611000001105,Methotrexate 7.5mg/5ml oral solution,1001030
8625811000001109,Methotrexate 7.5mg/5ml oral solution (Special Order),1001030
8626111000001108,Methotrexate 7.5mg/5ml oral solution (Special Order),1001030
8665811000001104,Methotrexate 5mg/5ml oral solution,1001030
8625711000001101,Methotrexate 5mg/5ml oral solution,1001030
8625911000001104,Methotrexate 5mg/5ml oral solution (Special Order),1001030
8626011000001107,Methotrexate 5mg/5ml oral solution (Special Order),1001030
8665911000001109,Methotrexate 5mg/5ml oral suspension,1001030
8626211000001102,Methotrexate 5mg/5ml oral suspension,1001030
8626511000001104,Methotrexate 5mg/5ml oral suspension (Special Order),1001030
8626711000001109,Methotrexate 5mg/5ml oral suspension (Special Order),1001030
8666111000001100,Methotrexate 7.5mg/5ml oral suspension,1001030
8626311000001105,Methotrexate 7.5mg/5ml oral suspension,1001030
8626411000001103,Methotrexate 7.5mg/5ml oral suspension (Special Order),1001030
8626611000001100,Methotrexate 7.5mg/5ml oral suspension (Special Order),1001030
8726211000001106,Tacrolimus 2.5mg/5ml oral solution,0802020
8708111000001108,Tacrolimus 2.5mg/5ml oral solution,0802020
8708211000001102,Tacrolimus 2.5mg/5ml oral solution (Special Order),0802020
8708311000001105,Tacrolimus 2.5mg/5ml oral solution (Special Order),0802020
8726011000001101,Tacrolimus 2.5mg/5ml oral suspension,0802020
8708711000001109,Tacrolimus 2.5mg/5ml oral suspension,0802020
20433211000001105,Tacrolimus 2.5mg/5ml oral suspension,0802020
8708811000001101,Tacrolimus 2.5mg/5ml oral suspension (Special Order),0802020
8709111000001101,Tacrolimus 2.5mg/5ml oral suspension (Special Order),0802020
20433311000001102,Tacrolimus 2.5mg/5ml oral suspension (Special Order),0802020
8791311000001100,Azathioprine 10mg capsules,0802010
8733411000001102,Azathioprine 10mg capsules,0802010
8733511000001103,Azathioprine 10mg capsules (Special Order),0802010
8733611000001104,Azathioprine 10mg capsules (Special Order),0802010
8791511000001106,Azathioprine 5mg capsules,0802010
8742811000001109,Azathioprine 5mg capsules,0802010
8742911000001104,Azathioprine 5mg capsules (Special Order),0802010
8743111000001108,Azathioprine 5mg capsules (Special Order),0802010
8791411000001107,Azathioprine 30mg capsules,0802010
8743011000001107,Azathioprine 30mg capsules,0802010
8743211000001102,Azathioprine 30mg capsules (Special Order),0802010
8743311000001105,Azathioprine 30mg capsules (Special Order),0802010
8796611000001103,Mercaptopurine 10mg capsules,0801030
8757511000001107,Mercaptopurine 10mg capsules,0801030
8759711000001105,Mercaptopurine 10mg capsules (Special Order),0801030
8759911000001107,Mercaptopurine 10mg capsules (Special Order),0801030
8823011000001106,Tacrolimus 5mg/5ml oral suspension,0802020
8822611000001109,Tacrolimus 5mg/5ml oral suspension,0802020
19600711000001103,Tacrolimus 5mg/5ml oral suspension,0802020
33748711000001101,Tacrolimus 5mg/5ml oral suspension,0802020
8822711000001100,Tacrolimus 5mg/5ml oral suspension (Drug Tariff Special Order),0802020
8822811000001108,Tacrolimus 5mg/5ml oral suspension (Drug Tariff Special Order),0802020
19600811000001106,Tacrolimus 5mg/5ml oral suspension (Drug Tariff Special Order),0802020
33748811000001109,Tacrolimus 5mg/5ml oral suspension (Drug Tariff Special Order),0802020
8993211000001102,Pemetrexed 500mg powder for solution for infusion vials,0801030
8993311000001105,Pemetrexed 500mg powder for solution for infusion vials,0801030
8993411000001103,Alimta 500mg powder for concentrate for solution for infusion vials (Eli Lilly and Company Ltd),0801030
8993511000001104,Alimta 500mg powder for concentrate for solution for infusion vials (Eli Lilly and Company Ltd),0801030
33255911000001103,Pemetrexed 500mg powder for concentrate for solution for infusion vials (Dr Reddy's Laboratories (UK) Ltd),0801030
33256111000001107,Pemetrexed 500mg powder for concentrate for solution for infusion vials (Dr Reddy's Laboratories (UK) Ltd),0801030
35478511000001109,Pemetrexed 500mg powder for concentrate for solution for infusion vials (Seacross Pharmaceuticals Ltd),0801030
35478611000001108,Pemetrexed 500mg powder for concentrate for solution for infusion vials (Seacross Pharmaceuticals Ltd),0801030
36686311000001108,Pemetrexed 500mg powder for concentrate for solution for infusion vials (Fresenius Kabi Ltd),0801030
36686411000001101,Pemetrexed 500mg powder for concentrate for solution for infusion vials (Fresenius Kabi Ltd),0801030
36068311000001102,Fluorouracil 250mg/10ml solution for injection vials,0801030
9118311000001102,Fluorouracil 250mg/10ml solution for injection vials,0801030
9118411000001109,Fluorouracil 250mg/10ml solution for injection vials (Pfizer Ltd),0801030
9118511000001108,Fluorouracil 250mg/10ml solution for injection vials (Pfizer Ltd),0801030
10053811000001103,Fluorouracil 250mg/10ml solution for injection vials (A A H Pharmaceuticals Ltd),0801030
10053911000001108,Fluorouracil 250mg/10ml solution for injection vials (A A H Pharmaceuticals Ltd),0801030
35911211000001106,Bevacizumab 400mg/16ml solution for infusion vials,0801050
9152511000001101,Bevacizumab 400mg/16ml solution for infusion vials,0801050
9152611000001102,Avastin 400mg/16ml solution for infusion vials (Roche Products Ltd),0801050
9152711000001106,Avastin 400mg/16ml solution for infusion vials (Roche Products Ltd),0801050
38485411000001104,Zirabev 400mg/16ml solution for infusion vials (Pfizer Ltd),0801050
38485511000001100,Zirabev 400mg/16ml solution for infusion vials (Pfizer Ltd),0801050
39015011000001100,Aybintio 400mg/16ml solution for infusion vials (Organon Pharma (UK) Ltd),0801050
39015711000001103,Aybintio 400mg/16ml solution for infusion vials (Organon Pharma (UK) Ltd),0801050
35911111000001100,Bevacizumab 100mg/4ml solution for infusion vials,0801050
9152811000001103,Bevacizumab 100mg/4ml solution for infusion vials,0801050
9152911000001108,Avastin 100mg/4ml solution for infusion vials (Roche Products Ltd),0801050
9153011000001100,Avastin 100mg/4ml solution for infusion vials (Roche Products Ltd),0801050
38484211000001104,Zirabev 100mg/4ml solution for infusion vials (Pfizer Ltd),0801050
38484311000001107,Zirabev 100mg/4ml solution for infusion vials (Pfizer Ltd),0801050
39013811000001107,Aybintio 100mg/4ml solution for infusion vials (Organon Pharma (UK) Ltd),0801050
39014211000001109,Aybintio 100mg/4ml solution for infusion vials (Organon Pharma (UK) Ltd),0801050
36065711000001105,Etanercept 50mg powder and solvent for solution for injection vials,1001030
9309211000001109,Etanercept 50mg powder and solvent for solution for injection vials,1001030
9309311000001101,Enbrel 50mg powder and solvent for solution for injection vials (Wyeth Pharmaceuticals),1001030
9309411000001108,Enbrel 50mg powder and solvent for solution for injection vials (Wyeth Pharmaceuticals),1001030
9469311000001106,Methotrexate 50mg/2ml solution for injection pre-filled syringes,0801030
9447811000001102,Methotrexate 50mg/2ml solution for injection pre-filled syringes,0801030
9448011000001109,Methotrexate 50mg/2ml solution for injection pre-filled syringes (Special Order),0801030
9448111000001105,Methotrexate 50mg/2ml solution for injection pre-filled syringes (Special Order),0801030
9469211000001103,Methotrexate 35mg/1.4ml solution for injection pre-filled syringes,0801030
9448411000001100,Methotrexate 35mg/1.4ml solution for injection pre-filled syringes,0801030
9448511000001101,Methotrexate 35mg/1.4ml solution for injection pre-filled syringes (Special Order),0801030
9448611000001102,Methotrexate 35mg/1.4ml solution for injection pre-filled syringes (Special Order),0801030
9469111000001109,Methotrexate 32.5mg/1.3ml solution for injection pre-filled syringes,0801030
9449111000001103,Methotrexate 32.5mg/1.3ml solution for injection pre-filled syringes,0801030
9449511000001107,Methotrexate 32.5mg/1.3ml solution for injection pre-filled syringes (Special Order),0801030
9449711000001102,Methotrexate 32.5mg/1.3ml solution for injection pre-filled syringes (Special Order),0801030
9469011000001108,Methotrexate 30mg/1.2ml solution for injection pre-filled syringes,0801030
9450011000001109,Methotrexate 30mg/1.2ml solution for injection pre-filled syringes,0801030
21299211000001107,Methotrexate 30mg/1.2ml solution for injection pre-filled syringes,0801030
9450111000001105,Methotrexate 30mg/1.2ml solution for injection pre-filled syringes (Special Order),0801030
9450211000001104,Methotrexate 30mg/1.2ml solution for injection pre-filled syringes (Special Order),0801030
21299411000001106,Methotrexate 30mg/1.2ml solution for injection pre-filled syringes (Special Order),0801030
9468911000001104,Methotrexate 27.5mg/1.1ml solution for injection pre-filled syringes,0801030
9451111000001104,Methotrexate 27.5mg/1.1ml solution for injection pre-filled syringes,0801030
9451611000001107,Methotrexate 27.5mg/1.1ml solution for injection pre-filled syringes (Special Order),0801030
9451711000001103,Methotrexate 27.5mg/1.1ml solution for injection pre-filled syringes (Special Order),0801030
9468811000001109,Methotrexate 25mg/1ml solution for injection pre-filled syringes,0801030
9452111000001109,Methotrexate 25mg/1ml solution for injection pre-filled syringes,0801030
21299011000001102,Methotrexate 25mg/1ml solution for injection pre-filled syringes,0801030
9452311000001106,Methotrexate 25mg/1ml solution for injection pre-filled syringes (Special Order),0801030
9452411000001104,Methotrexate 25mg/1ml solution for injection pre-filled syringes (Special Order),0801030
21299111000001101,Methotrexate 25mg/1ml solution for injection pre-filled syringes (Special Order),0801030
31407411000001103,Zlatal 25mg/1ml solution for injection pre-filled syringes (Nordic Pharma Ltd),0801030
31407511000001104,Zlatal 25mg/1ml solution for injection pre-filled syringes (Nordic Pharma Ltd),0801030
9468711000001101,Methotrexate 22.5mg/0.9ml solution for injection pre-filled syringes,0801030
9452711000001105,Methotrexate 22.5mg/0.9ml solution for injection pre-filled syringes,0801030
21297911000001105,Methotrexate 22.5mg/0.9ml solution for injection pre-filled syringes,0801030
9452811000001102,Methotrexate 22.5mg/0.9ml solution for injection pre-filled syringes (Special Order),0801030
9452911000001107,Methotrexate 22.5mg/0.9ml solution for injection pre-filled syringes (Special Order),0801030
21298011000001107,Methotrexate 22.5mg/0.9ml solution for injection pre-filled syringes (Special Order),0801030
31407211000001102,Zlatal 22.5mg/0.9ml solution for injection pre-filled syringes (Nordic Pharma Ltd),0801030
31407311000001105,Zlatal 22.5mg/0.9ml solution for injection pre-filled syringes (Nordic Pharma Ltd),0801030
9468611000001105,Methotrexate 20mg/0.8ml solution for injection pre-filled syringes,0801030
9453011000001104,Methotrexate 20mg/0.8ml solution for injection pre-filled syringes,0801030
21297711000001108,Methotrexate 20mg/0.8ml solution for injection pre-filled syringes,0801030
9453111000001103,Methotrexate 20mg/0.8ml solution for injection pre-filled syringes (Special Order),0801030
9453211000001109,Methotrexate 20mg/0.8ml solution for injection pre-filled syringes (Special Order),0801030
21297811000001100,Methotrexate 20mg/0.8ml solution for injection pre-filled syringes (Special Order),0801030
31406711000001106,Zlatal 20mg/0.8ml solution for injection pre-filled syringes (Nordic Pharma Ltd),0801030
31406911000001108,Zlatal 20mg/0.8ml solution for injection pre-filled syringes (Nordic Pharma Ltd),0801030
9468511000001106,Methotrexate 17.5mg/0.7ml solution for injection pre-filled syringes,0801030
9453311000001101,Methotrexate 17.5mg/0.7ml solution for injection pre-filled syringes,0801030
21297511000001103,Methotrexate 17.5mg/0.7ml solution for injection pre-filled syringes,0801030
9453611000001106,Methotrexate 17.5mg/0.7ml solution for injection pre-filled syringes (Special Order),0801030
9453711000001102,Methotrexate 17.5mg/0.7ml solution for injection pre-filled syringes (Special Order),0801030
21297611000001104,Methotrexate 17.5mg/0.7ml solution for injection pre-filled syringes (Special Order),0801030
31410211000001104,Zlatal 17.5mg/0.7ml solution for injection pre-filled syringes (Nordic Pharma Ltd),0801030
31410411000001100,Zlatal 17.5mg/0.7ml solution for injection pre-filled syringes (Nordic Pharma Ltd),0801030
9468411000001107,Methotrexate 15mg/0.6ml solution for injection pre-filled syringes,0801030
9454011000001102,Methotrexate 15mg/0.6ml solution for injection pre-filled syringes,0801030
21301011000001108,Methotrexate 15mg/0.6ml solution for injection pre-filled syringes,0801030
9454211000001107,Methotrexate 15mg/0.6ml solution for injection pre-filled syringes (Special Order),0801030
9454311000001104,Methotrexate 15mg/0.6ml solution for injection pre-filled syringes (Special Order),0801030
21301111000001109,Methotrexate 15mg/0.6ml solution for injection pre-filled syringes (Special Order),0801030
31409611000001105,Zlatal 15mg/0.6ml solution for injection pre-filled syringes (Nordic Pharma Ltd),0801030
31409811000001109,Zlatal 15mg/0.6ml solution for injection pre-filled syringes (Nordic Pharma Ltd),0801030
9468311000001100,Methotrexate 12.5mg/0.5ml solution for injection pre-filled syringes,0801030
9454911000001103,Methotrexate 12.5mg/0.5ml solution for injection pre-filled syringes,0801030
21300811000001105,Methotrexate 12.5mg/0.5ml solution for injection pre-filled syringes,0801030
9455211000001108,Methotrexate 12.5mg/0.5ml solution for injection pre-filled syringes (Special Order),0801030
9455311000001100,Methotrexate 12.5mg/0.5ml solution for injection pre-filled syringes (Special Order),0801030
21300911000001100,Methotrexate 12.5mg/0.5ml solution for injection pre-filled syringes (Special Order),0801030
31409011000001103,Zlatal 12.5mg/0.5ml solution for injection pre-filled syringes (Nordic Pharma Ltd),0801030
31409311000001100,Zlatal 12.5mg/0.5ml solution for injection pre-filled syringes (Nordic Pharma Ltd),0801030
9468211000001108,Methotrexate 10mg/0.4ml solution for injection pre-filled syringes,0801030
9455611000001105,Methotrexate 10mg/0.4ml solution for injection pre-filled syringes,0801030
21300011000001104,Methotrexate 10mg/0.4ml solution for injection pre-filled syringes,0801030
9455911000001104,Methotrexate 10mg/0.4ml solution for injection pre-filled syringes (Special Order),0801030
9456111000001108,Methotrexate 10mg/0.4ml solution for injection pre-filled syringes (Special Order),0801030
21300111000001103,Methotrexate 10mg/0.4ml solution for injection pre-filled syringes (Special Order),0801030
31407911000001106,Zlatal 10mg/0.4ml solution for injection pre-filled syringes (Nordic Pharma Ltd),0801030
31408011000001108,Zlatal 10mg/0.4ml solution for injection pre-filled syringes (Nordic Pharma Ltd),0801030
9469511000001100,Methotrexate 7.5mg/0.3ml solution for injection pre-filled syringes,0801030
9456511000001104,Methotrexate 7.5mg/0.3ml solution for injection pre-filled syringes,0801030
21298311000001105,Methotrexate 7.5mg/0.3ml solution for injection pre-filled syringes,0801030
9456611000001100,Methotrexate 7.5mg/0.3ml solution for injection pre-filled syringes (Special Order),0801030
9456711000001109,Methotrexate 7.5mg/0.3ml solution for injection pre-filled syringes (Special Order),0801030
21298411000001103,Methotrexate 7.5mg/0.3ml solution for injection pre-filled syringes (Special Order),0801030
31408511000001100,Zlatal 7.5mg/0.3ml solution for injection pre-filled syringes (Nordic Pharma Ltd),0801030
31408811000001102,Zlatal 7.5mg/0.3ml solution for injection pre-filled syringes (Nordic Pharma Ltd),0801030
9469411000001104,Methotrexate 5mg/0.2ml solution for injection pre-filled syringes,0801030
9457111000001106,Methotrexate 5mg/0.2ml solution for injection pre-filled syringes,0801030
9457411000001101,Methotrexate 5mg/0.2ml solution for injection pre-filled syringes (Special Order),0801030
9457611000001103,Methotrexate 5mg/0.2ml solution for injection pre-filled syringes (Special Order),0801030
374369007,Mitotane 500mg tablets,0801050
9467211000001109,Mitotane 500mg tablets,0801050
9467311000001101,Lysodren 500mg tablets (HRA Pharma UK & Ireland Ltd),0801050
9467411000001108,Lysodren 500mg tablets (HRA Pharma UK & Ireland Ltd),0801050
9526811000001106,Doxorubicin (liposomal) 50mg powder and solvent for suspension for infusion vials,0801020
9522011000001104,Doxorubicin (liposomal) 50mg powder and solvent for suspension for infusion vials,0801020
9522211000001109,Myocet 50mg powder and solvent for suspension for infusion vials (Teva UK Ltd),0801020
9522311000001101,Myocet 50mg powder and solvent for suspension for infusion vials (Teva UK Ltd),0801020
9526911000001101,Vinorelbine 20mg capsules,0801040
9522411000001108,Vinorelbine 20mg capsules,0801040
9522511000001107,Navelbine 20mg capsules (Pierre Fabre Ltd),0801040
9522611000001106,Navelbine 20mg capsules (Pierre Fabre Ltd),0801040
37878911000001106,Vinorelbine 20mg capsules (Consilient Health Ltd),0801040
37879011000001102,Vinorelbine 20mg capsules (Consilient Health Ltd),0801040
9527011000001102,Vinorelbine 30mg capsules,0801040
9522711000001102,Vinorelbine 30mg capsules,0801040
9522811000001105,Navelbine 30mg capsules (Pierre Fabre Ltd),0801040
9522911000001100,Navelbine 30mg capsules (Pierre Fabre Ltd),0801040
37879311000001104,Vinorelbine 30mg capsules (Consilient Health Ltd),0801040
37879511000001105,Vinorelbine 30mg capsules (Consilient Health Ltd),0801040
9564211000001106,Mitoxantrone 10mg/5ml solution for infusion vials,0801020
9562311000001105,Mitoxantrone 10mg/5ml solution for infusion vials,0801020
9562411000001103,Mitoxantrone 10mg/5ml solution for infusion vials (Wockhardt UK Ltd),0801020
9562511000001104,Mitoxantrone 10mg/5ml solution for infusion vials (Wockhardt UK Ltd),0801020
414124007,Erlotinib 100mg tablets,0801050
9564611000001108,Erlotinib 100mg tablets,0801050
9564711000001104,Tarceva 100mg tablets (Roche Products Ltd),0801050
9564811000001107,Tarceva 100mg tablets (Roche Products Ltd),0801050
38066111000001108,Erlotinib 100mg tablets (Zentiva),0801050
38066211000001102,Erlotinib 100mg tablets (Zentiva),0801050
38094711000001103,Erlotinib 100mg tablets (Mylan),0801050
38094811000001106,Erlotinib 100mg tablets (Mylan),0801050
38178411000001104,Erlotinib 100mg tablets (Sandoz Ltd),0801050
38178511000001100,Erlotinib 100mg tablets (Sandoz Ltd),0801050
38239611000001105,Erlotinib 100mg tablets (Teva UK Ltd),0801050
38239711000001101,Erlotinib 100mg tablets (Teva UK Ltd),0801050
38384211000001105,Erlotinib 100mg tablets (Accord Healthcare Ltd),0801050
38384311000001102,Erlotinib 100mg tablets (Accord Healthcare Ltd),0801050
39088211000001101,Erlotinib 100mg tablets (A A H Pharmaceuticals Ltd),0801050
39088311000001109,Erlotinib 100mg tablets (A A H Pharmaceuticals Ltd),0801050
414125008,Erlotinib 150mg tablets,0801050
9564911000001102,Erlotinib 150mg tablets,0801050
9565011000001102,Tarceva 150mg tablets (Roche Products Ltd),0801050
9565111000001101,Tarceva 150mg tablets (Roche Products Ltd),0801050
38066311000001105,Erlotinib 150mg tablets (Zentiva),0801050
38066411000001103,Erlotinib 150mg tablets (Zentiva),0801050
38094911000001101,Erlotinib 150mg tablets (Mylan),0801050
38095111000001100,Erlotinib 150mg tablets (Mylan),0801050
38178611000001101,Erlotinib 150mg tablets (Sandoz Ltd),0801050
38178711000001105,Erlotinib 150mg tablets (Sandoz Ltd),0801050
38239811000001109,Erlotinib 150mg tablets (Teva UK Ltd),0801050
38239911000001104,Erlotinib 150mg tablets (Teva UK Ltd),0801050
38384411000001109,Erlotinib 150mg tablets (Accord Healthcare Ltd),0801050
38384511000001108,Erlotinib 150mg tablets (Accord Healthcare Ltd),0801050
38562011000001106,Erlotinib 150mg tablets (A A H Pharmaceuticals Ltd),0801050
38562111000001107,Erlotinib 150mg tablets (A A H Pharmaceuticals Ltd),0801050
327042009,Temozolomide 5mg capsules,0801050
10072011000001103,Temozolomide 5mg capsules,0801050
10072211000001108,Temodal 5mg capsules (Merck Sharp & Dohme (UK) Ltd),0801050
10072411000001107,Temodal 5mg capsules (Merck Sharp & Dohme (UK) Ltd),0801050
16456311000001104,Temodal 5mg capsules (Merck Sharp & Dohme (UK) Ltd),0801050
17065111000001107,Temozolomide 5mg capsules (Hospira UK Ltd),0801050
17065211000001101,Temozolomide 5mg capsules (Hospira UK Ltd),0801050
17169211000001106,Temozolomide 5mg capsules (Teva UK Ltd),0801050
17169311000001103,Temozolomide 5mg capsules (Teva UK Ltd),0801050
17291511000001108,Temozolomide 5mg capsules (A A H Pharmaceuticals Ltd),0801050
17291611000001107,Temozolomide 5mg capsules (A A H Pharmaceuticals Ltd),0801050
17652411000001109,Temomedac 5mg capsules (medac UK),0801050
17652511000001108,Temomedac 5mg capsules (medac UK),0801050
22479811000001103,Temozolomide 5mg capsules (Sun Pharmaceutical Industries Europe B.V.),0801050
22480011000001109,Temozolomide 5mg capsules (Sun Pharmaceutical Industries Europe B.V.),0801050
25553011000001101,Temozolomide 5mg capsules (Zentiva),0801050
25553111000001100,Temozolomide 5mg capsules (Zentiva),0801050
28795911000001100,Temozolomide 5mg capsules (Actavis UK Ltd),0801050
28796011000001108,Temozolomide 5mg capsules (Actavis UK Ltd),0801050
30788811000001101,Temozolomide 5mg capsules (Accord Healthcare Ltd),0801050
30789011000001102,Temozolomide 5mg capsules (Accord Healthcare Ltd),0801050
376255008,Thalidomide 50mg capsules,0802040
10192811000001108,Thalidomide 50mg capsules,0802040
10192911000001103,Thalidomide 50mg capsules (Imported (United States)),0802040
10193011000001106,Thalidomide 50mg capsules (Imported (United States)),0802040
13851311000001109,Thalidomide Celgene 50mg capsules (Celgene Ltd),0802040
13851411000001102,Thalidomide Celgene 50mg capsules (Celgene Ltd),0802040
39416811000001106,Thalidomide 50mg capsules (Accord Healthcare Ltd),0802040
39416911000001101,Thalidomide 50mg capsules (Accord Healthcare Ltd),0802040
10246911000001106,Oxaliplatin 50mg/10ml solution for infusion vials,0801050
10247011000001105,Oxaliplatin 50mg/10ml solution for infusion vials,0801050
10247111000001106,Eloxatin 50mg/10ml concentrate for solution for infusion vials (Sanofi),0801050
10247211000001100,Eloxatin 50mg/10ml concentrate for solution for infusion vials (Sanofi),0801050
12533411000001107,Oxaliplatin 50mg/10ml concentrate for solution for infusion vials (Teva UK Ltd),0801050
12533511000001106,Oxaliplatin 50mg/10ml concentrate for solution for infusion vials (Teva UK Ltd),0801050
12779011000001104,Oxaliplatin 50mg/10ml concentrate for solution for infusion vials (Pfizer Ltd),0801050
12779111000001103,Oxaliplatin 50mg/10ml concentrate for solution for infusion vials (Pfizer Ltd),0801050
19473111000001104,Oxaliplatin 50mg/10ml concentrate for solution for infusion vials (A A H Pharmaceuticals Ltd),0801050
19473211000001105,Oxaliplatin 50mg/10ml concentrate for solution for infusion vials (A A H Pharmaceuticals Ltd),0801050
20278311000001107,Oxaliplatin 50mg/10ml concentrate for solution for infusion vials (Accord Healthcare Ltd),0801050
20278411000001100,Oxaliplatin 50mg/10ml concentrate for solution for infusion vials (Accord Healthcare Ltd),0801050
22643311000001106,Oxaliplatin 50mg/10ml concentrate for solution for infusion vials (Sun Pharmaceutical Industries Europe B.V.),0801050
22643411000001104,Oxaliplatin 50mg/10ml concentrate for solution for infusion vials (Sun Pharmaceutical Industries Europe B.V.),0801050
33420911000001109,Oxaliplatin 50mg/10ml concentrate for solution for infusion vials (medac UK),0801050
33421011000001101,Oxaliplatin 50mg/10ml concentrate for solution for infusion vials (medac UK),0801050
34228111000001105,Oxaliplatin 50mg/10ml concentrate for solution for infusion vials (Fresenius Kabi Ltd),0801050
34228211000001104,Oxaliplatin 50mg/10ml concentrate for solution for infusion vials (Fresenius Kabi Ltd),0801050
36798511000001108,Oxaliplatin 50mg/10ml concentrate for solution for infusion vials (Sandoz Ltd),0801050
36798611000001107,Oxaliplatin 50mg/10ml concentrate for solution for infusion vials (Sandoz Ltd),0801050
38160011000001100,Oxaliplatin 50mg/10ml concentrate for solution for infusion vials (Seacross Pharmaceuticals Ltd),0801050
38160111000001104,Oxaliplatin 50mg/10ml concentrate for solution for infusion vials (Seacross Pharmaceuticals Ltd),0801050
10247311000001108,Oxaliplatin 100mg/20ml solution for infusion vials,0801050
10247411000001101,Oxaliplatin 100mg/20ml solution for infusion vials,0801050
10247511000001102,Eloxatin 100mg/20ml concentrate for solution for infusion vials (Sanofi),0801050
10247611000001103,Eloxatin 100mg/20ml concentrate for solution for infusion vials (Sanofi),0801050
12533611000001105,Oxaliplatin 100mg/20ml concentrate for solution for infusion vials (Teva UK Ltd),0801050
12533811000001109,Oxaliplatin 100mg/20ml concentrate for solution for infusion vials (Teva UK Ltd),0801050
12779211000001109,Oxaliplatin 100mg/20ml concentrate for solution for infusion vials (Pfizer Ltd),0801050
12779311000001101,Oxaliplatin 100mg/20ml concentrate for solution for infusion vials (Pfizer Ltd),0801050
19473311000001102,Oxaliplatin 100mg/20ml concentrate for solution for infusion vials (A A H Pharmaceuticals Ltd),0801050
19473411000001109,Oxaliplatin 100mg/20ml concentrate for solution for infusion vials (A A H Pharmaceuticals Ltd),0801050
21294211000001108,Oxaliplatin 100mg/20ml concentrate for solution for infusion vials (Accord Healthcare Ltd),0801050
21294311000001100,Oxaliplatin 100mg/20ml concentrate for solution for infusion vials (Accord Healthcare Ltd),0801050
22641611000001100,Oxaliplatin 100mg/20ml concentrate for solution for infusion vials (Sun Pharmaceutical Industries Europe B.V.),0801050
22641711000001109,Oxaliplatin 100mg/20ml concentrate for solution for infusion vials (Sun Pharmaceutical Industries Europe B.V.),0801050
33421111000001100,Oxaliplatin 100mg/20ml concentrate for solution for infusion vials (medac UK),0801050
33421211000001106,Oxaliplatin 100mg/20ml concentrate for solution for infusion vials (medac UK),0801050
34228811000001103,Oxaliplatin 100mg/20ml concentrate for solution for infusion vials (Fresenius Kabi Ltd),0801050
34228911000001108,Oxaliplatin 100mg/20ml concentrate for solution for infusion vials (Fresenius Kabi Ltd),0801050
36810511000001107,Oxaliplatin 100mg/20ml concentrate for solution for infusion vials (Sandoz Ltd),0801050
36810611000001106,Oxaliplatin 100mg/20ml concentrate for solution for infusion vials (Sandoz Ltd),0801050
38153711000001102,Oxaliplatin 100mg/20ml concentrate for solution for infusion vials (Seacross Pharmaceuticals Ltd),0801050
38153811000001105,Oxaliplatin 100mg/20ml concentrate for solution for infusion vials (Seacross Pharmaceuticals Ltd),0801050
10354511000001104,Antithymocyte immunoglobulin (rabbit) 25mg powder and solvent for solution for infusion vials,0802020
10354611000001100,Antithymocyte immunoglobulin (rabbit) 25mg powder and solvent for solution for infusion vials,0802020
10354711000001109,Thymoglobuline 25mg powder and solvent for solution for infusion vials (Sanofi),0802020
10354811000001101,Thymoglobuline 25mg powder and solvent for solution for infusion vials (Sanofi),0802020
36068111000001104,Fluorouracil 2.5g/100ml solution for infusion vials,0801030
10445711000001102,Fluorouracil 2.5g/100ml solution for infusion vials,0801030
10445811000001105,Fluorouracil 2.5g/100ml solution for infusion vials (Pfizer Ltd),0801030
