code,description,bnf_code,bnf_7
21177311000001100,"Colecalciferol 1,000unit tablets (Alissa Healthcare Research Ltd)",0906040G0AABGBG,0906040
21374711000001102,"Colecalciferol 1,000unit tablets (A A H Pharmaceuticals Ltd)",0906040G0AABGBG,0906040
21374811000001105,"Colecalciferol 1,000unit tablets (A A H Pharmaceuticals Ltd)",0906040G0AABGBG,0906040
22679311000001105,"Colecalciferol 1,000unit tablets (A A H Pharmaceuticals Ltd)",0906040G0AABGBG,0906040
21613011000001103,"Cubicole D3 1,000unit tablets (Cubic Pharmaceuticals Ltd)",0906040G0CKALBG,0906040
21613111000001102,"Cubicole D3 1,000unit tablets (Cubic Pharmaceuticals Ltd)",0906040G0CKALBG,0906040
21680111000001107,"Colecalciferol 1,000unit tablets (Tor Generics Ltd)",0906040G0AABGBG,0906040
21680211000001101,"Colecalciferol 1,000unit tablets (Tor Generics Ltd)",0906040G0AABGBG,0906040
21949511000001101,"Colecalciferol 1,000unit tablets (Waymade Healthcare Plc)",0906040G0AABGBG,0906040
21949611000001102,"Colecalciferol 1,000unit tablets (Waymade Healthcare Plc)",0906040G0AABGBG,0906040
22185711000001100,"Vigantoletten 1,000unit tablets (Imported (Germany))",0906040G0BDABBG,0906040
22185811000001108,"Vigantoletten 1,000unit tablets (Imported (Germany))",0906040G0BDABBG,0906040
22193211000001109,"Vita-D3 1,000unit tablets (Forum Health Products Ltd)",0906040G0CQABBG,0906040
22193311000001101,"Vita-D3 1,000unit tablets (Forum Health Products Ltd)",0906040G0CQABBG,0906040
22330711000001106,"BioLife Vitamin D3 1,000unit tablets (Lifestyle Natural Health Ltd)",0906040G0CRAABG,0906040
22330811000001103,"BioLife Vitamin D3 1,000unit tablets (Lifestyle Natural Health Ltd)",0906040G0CRAABG,0906040
23177711000001106,"Colecalciferol 1,000unit tablets (Alliance Healthcare (Distribution) Ltd)",0906040G0AABGBG,0906040
23178411000001101,"Colecalciferol 1,000unit tablets (Alliance Healthcare (Distribution) Ltd)",0906040G0AABGBG,0906040
23292311000001100,"D-Vit3 1,000unit tablets (IPS Specials)",0906040G0CXABBG,0906040
23292711000001101,"D-Vit3 1,000unit tablets (IPS Specials)",0906040G0CXABBG,0906040
23292611000001105,"D-Vit3 1,000unit tablets (IPS Specials)",0906040G0CXABBG,0906040
23292511000001106,"D-Vit3 1,000unit tablets (IPS Specials)",0906040G0CXABBG,0906040
23292411000001107,"D-Vit3 1,000unit tablets (IPS Specials)",0906040G0CXABBG,0906040
28003611000001108,"Stexerol-D3 1,000unit tablets (Kyowa Kirin Ltd)",0906040G0DHAABG,0906040
28003711000001104,"Stexerol-D3 1,000unit tablets (Kyowa Kirin Ltd)",0906040G0DHAABG,0906040
28078811000001108,"Colecalciferol 1,000unit tablets (J M McGill Ltd)",0906040G0AABGBG,0906040
28078911000001103,"Colecalciferol 1,000unit tablets (J M McGill Ltd)",0906040G0AABGBG,0906040
28079011000001107,"Colecalciferol 1,000unit tablets (J M McGill Ltd)",0906040G0AABGBG,0906040
31358011000001105,"Colecalciferol 1,000unit tablets (J M McGill Ltd)",0906040G0AABGBG,0906040
28109511000001100,"Colecalciferol 1,000unit tablets (Colorama Pharmaceuticals Ltd)",0906040G0AABGBG,0906040
28109811000001102,"Colecalciferol 1,000unit tablets (Colorama Pharmaceuticals Ltd)",0906040G0AABGBG,0906040
28109611000001101,"Colecalciferol 1,000unit tablets (Colorama Pharmaceuticals Ltd)",0906040G0AABGBG,0906040
30805311000001102,"RoyalVit D3 1,000unit tablets (Regence Healthcare Ltd)",0906040G0DLAABG,0906040
30805411000001109,"RoyalVit D3 1,000unit tablets (Regence Healthcare Ltd)",0906040G0DLAABG,0906040
32420711000001104,"Colecalciferol 1,000unit tablets (Niche Pharma Ltd)",0906040G0AABGBG,0906040
32420811000001107,"Colecalciferol 1,000unit tablets (Niche Pharma Ltd)",0906040G0AABGBG,0906040
32827811000001102,"HealthAid Vitamin D3 1,000unit tablets (HealthAid Ltd)",0906040G0CYACBG,0906040
32828011000001109,"HealthAid Vitamin D3 1,000unit tablets (HealthAid Ltd)",0906040G0CYACBG,0906040
32827911000001107,"HealthAid Vitamin D3 1,000unit tablets (HealthAid Ltd)",0906040G0CYACBG,0906040
32828211000001104,"HealthAid Vitamin D3 1,000unit tablets (HealthAid Ltd)",0906040G0CYACBG,0906040
32846411000001103,"Natures Aid Vitamin D3 1,000unit tablets (Natures Aid Ltd)",0906040G0DKACBG,0906040
32846511000001104,"Natures Aid Vitamin D3 1,000unit tablets (Natures Aid Ltd)",0906040G0DKACBG,0906040
34939011000001101,"Premier Vitamin D3 1,000unit tablets (Premier Health Products Ltd)",0906040G0DVABBG,0906040
34939211000001106,"Premier Vitamin D3 1,000unit tablets (Premier Health Products Ltd)",0906040G0DVABBG,0906040
34939111000001100,"Premier Vitamin D3 1,000unit tablets (Premier Health Products Ltd)",0906040G0DVABBG,0906040
35436411000001107,"SunVit-D3 1,000unit Vegan tablets (SunVit-D3 Ltd)",0906040G0BWAZBG,0906040
35436711000001101,"SunVit-D3 1,000unit Vegan tablets (SunVit-D3 Ltd)",0906040G0BWAZBG,0906040
36446411000001106,"ColeKal-D3 1,000unit tablets (Essential-Healthcare Ltd)",0906040G0DPAGBG,0906040
36446511000001105,"ColeKal-D3 1,000unit tablets (Essential-Healthcare Ltd)",0906040G0DPAGBG,0906040
37234211000001103,"Colecalciferol 1,000unit tablets (DE Pharmaceuticals)",0906040G0AABGBG,0906040
37234011000001108,"Colecalciferol 1,000unit tablets (DE Pharmaceuticals)",0906040G0AABGBG,0906040
38055611000001104,"ColeDose D3 1,000unit tablets (TriOn Pharma Ltd)",0906040G0ECAABG,0906040
38055711000001108,"ColeDose D3 1,000unit tablets (TriOn Pharma Ltd)",0906040G0ECAABG,0906040
39409811000001103,"YPV Vitamin D3 1,000unit tablets (GlucoRx Ltd)",0906040G0EHAABG,0906040
39409911000001108,"YPV Vitamin D3 1,000unit tablets (GlucoRx Ltd)",0906040G0EHAABG,0906040
17334411000001109,"Colecalciferol 1,000unit capsules",0906040G0AABHBH,0906040
17326411000001103,"Colecalciferol 1,000unit capsules",0906040G0AABHBH,0906040
17326511000001104,"Colecalciferol 1,000unit capsules",0906040G0AABHBH,0906040
18348211000001108,"Colecalciferol 1,000unit capsules",0906040G0AABHBH,0906040
19182011000001104,"Colecalciferol 1,000unit capsules",0906040G0AABHBH,0906040
20457211000001102,"Colecalciferol 1,000unit capsules",0906040G0AABHBH,0906040
23290811000001108,"Colecalciferol 1,000unit capsules",0906040G0AABHBH,0906040
23290911000001103,"Colecalciferol 1,000unit capsules",0906040G0AABHBH,0906040
23291011000001106,"Colecalciferol 1,000unit capsules",0906040G0AABHBH,0906040
23291111000001107,"Colecalciferol 1,000unit capsules",0906040G0AABHBH,0906040
23291211000001101,"Colecalciferol 1,000unit capsules",0906040G0AABHBH,0906040
28941511000001109,"Colecalciferol 1,000unit capsules",0906040G0AABHBH,0906040
17326611000001100,"Solgar Vitamin D3 1,000unit capsules (Solgar Vitamin and Herb)",0906040G0BEADBH,0906040
17326711000001109,"Solgar Vitamin D3 1,000unit capsules (Solgar Vitamin and Herb)",0906040G0BEADBH,0906040
17326811000001101,"Solgar Vitamin D3 1,000unit capsules (Solgar Vitamin and Herb)",0906040G0BEADBH,0906040
18348111000001102,"Colecalciferol 1,000unit capsules (Special Order)",0906040G0AABHBH,0906040
18348311000001100,"Colecalciferol 1,000unit capsules (Special Order)",0906040G0AABHBH,0906040
19182111000001103,"Pro D3 1,000unit capsules (Synergy Biologics Ltd)",0906040G0BIABBH,0906040
19182211000001109,"Pro D3 1,000unit capsules (Synergy Biologics Ltd)",0906040G0BIABBH,0906040
20457311000001105,"Bio-Vitamin D3 1,000unit capsules (Pharma Nord (UK) Ltd)",0906040G0CEABBH,0906040
20457411000001103,"Bio-Vitamin D3 1,000unit capsules (Pharma Nord (UK) Ltd)",0906040G0CEABBH,0906040
21015611000001101,"E-D3 1,000unit capsules (Ennogen Healthcare Ltd)",0906040G0CIACBH,0906040
21015711000001105,"E-D3 1,000unit capsules (Ennogen Healthcare Ltd)",0906040G0CIACBH,0906040
21177411000001107,"Colecalciferol 1,000unit capsules (Alissa Healthcare Research Ltd)",0906040G0AABHBH,0906040
21177511000001106,"Colecalciferol 1,000unit capsules (Alissa Healthcare Research Ltd)",0906040G0AABHBH,0906040
21374511000001107,"Colecalciferol 1,000unit capsules (A A H Pharmaceuticals Ltd)",0906040G0AABHBH,0906040
21374611000001106,"Colecalciferol 1,000unit capsules (A A H Pharmaceuticals Ltd)",0906040G0AABHBH,0906040
35672011000001102,"Colecalciferol 1,000unit capsules (A A H Pharmaceuticals Ltd)",0906040G0AABHBH,0906040
21611011000001104,"Cubicole D3 1,000unit capsules (Cubic Pharmaceuticals Ltd)",0906040G0CKACBH,0906040
21611111000001103,"Cubicole D3 1,000unit capsules (Cubic Pharmaceuticals Ltd)",0906040G0CKACBH,0906040
21948911000001100,"Colecalciferol 1,000unit capsules (Waymade Healthcare Plc)",0906040G0AABHBH,0906040
21949111000001105,"Colecalciferol 1,000unit capsules (Waymade Healthcare Plc)",0906040G0AABHBH,0906040
23291311000001109,"D-Vit3 1,000unit capsules (IPS Specials)",0906040G0CXAABH,0906040
23292011000001103,"D-Vit3 1,000unit capsules (IPS Specials)",0906040G0CXAABH,0906040
23292111000001102,"D-Vit3 1,000unit capsules (IPS Specials)",0906040G0CXAABH,0906040
23291611000001104,"D-Vit3 1,000unit capsules (IPS Specials)",0906040G0CXAABH,0906040
23291411000001102,"D-Vit3 1,000unit capsules (IPS Specials)",0906040G0CXAABH,0906040
23291511000001103,"D-Vit3 1,000unit capsules (IPS Specials)",0906040G0CXAABH,0906040
23291711000001108,"D-Vit3 1,000unit capsules (IPS Specials)",0906040G0CXAABH,0906040
23291811000001100,"D-Vit3 1,000unit capsules (IPS Specials)",0906040G0CXAABH,0906040
23291911000001105,"D-Vit3 1,000unit capsules (IPS Specials)",0906040G0CXAABH,0906040
23653011000001102,"Colecalciferol 1,000unit capsules (Phoenix Healthcare Distribution Ltd)",0906040G0AABHBH,0906040
23653111000001101,"Colecalciferol 1,000unit capsules (Phoenix Healthcare Distribution Ltd)",0906040G0AABHBH,0906040
23665411000001100,"OsteoCaps D3 1,000unit capsules (Rhodes Pharma Ltd)",0906040G0CVABBH,0906040
23665611000001102,"OsteoCaps D3 1,000unit capsules (Rhodes Pharma Ltd)",0906040G0CVABBH,0906040
23684211000001103,"Colecalciferol 1,000unit capsules (AM Distributions (Yorkshire) Ltd)",0906040G0AABHBH,0906040
23684311000001106,"Colecalciferol 1,000unit capsules (AM Distributions (Yorkshire) Ltd)",0906040G0AABHBH,0906040
24096911000001109,"Colecalciferol 1,000unit capsules (Tor Generics Ltd)",0906040G0AABHBH,0906040
24097011000001108,"Colecalciferol 1,000unit capsules (Tor Generics Ltd)",0906040G0AABHBH,0906040
24599811000001108,"Colecalciferol 1,000unit capsules (Alliance Healthcare (Distribution) Ltd)",0906040G0AABHBH,0906040
37874311000001100,"Colecalciferol 1,000unit capsules (Alliance Healthcare (Distribution) Ltd)",0906040G0AABHBH,0906040
24599911000001103,"Colecalciferol 1,000unit capsules (Alliance Healthcare (Distribution) Ltd)",0906040G0AABHBH,0906040
24662711000001100,"D-Max 1,000unit capsules (Nutraconcepts Ltd)",0906040G0DEAEBH,0906040
24662811000001108,"D-Max 1,000unit capsules (Nutraconcepts Ltd)",0906040G0DEAEBH,0906040
28048211000001106,"Colecalciferol 1,000unit capsules (DE Pharmaceuticals)",0906040G0AABHBH,0906040
28048311000001103,"Colecalciferol 1,000unit capsules (DE Pharmaceuticals)",0906040G0AABHBH,0906040
28078611000001109,"Colecalciferol 1,000unit capsules (J M McGill Ltd)",0906040G0AABHBH,0906040
28078711000001100,"Colecalciferol 1,000unit capsules (J M McGill Ltd)",0906040G0AABHBH,0906040
28108911000001104,"Colecalciferol 1,000unit capsules (Colorama Pharmaceuticals Ltd)",0906040G0AABHBH,0906040
28109111000001109,"Colecalciferol 1,000unit capsules (Colorama Pharmaceuticals Ltd)",0906040G0AABHBH,0906040
28125011000001100,"Colecalciferol 1,000unit capsules (Pharma-z Ltd)",0906040G0AABHBH,0906040
28125111000001104,"Colecalciferol 1,000unit capsules (Pharma-z Ltd)",0906040G0AABHBH,0906040
28941611000001108,"Lamberts Vitamin D3 1,000unit capsules (Lamberts Healthcare Ltd)",0906040G0BJADBH,0906040
28941711000001104,"Lamberts Vitamin D3 1,000unit capsules (Lamberts Healthcare Ltd)",0906040G0BJADBH,0906040
29799011000001100,"Colecalciferol 1,000unit capsules (Sigma Pharmaceuticals Plc)",0906040G0AABHBH,0906040
29799111000001104,"Colecalciferol 1,000unit capsules (Sigma Pharmaceuticals Plc)",0906040G0AABHBH,0906040
32420511000001109,"Colecalciferol 1,000unit capsules (Niche Pharma Ltd)",0906040G0AABHBH,0906040
32420611000001108,"Colecalciferol 1,000unit capsules (Niche Pharma Ltd)",0906040G0AABHBH,0906040
32451311000001109,"Aviticol 1,000unit capsules (Colonis Pharma Ltd)",0906040G0DJABBH,0906040
32451511000001103,"Aviticol 1,000unit capsules (Colonis Pharma Ltd)",0906040G0DJABBH,0906040
34180311000001104,"G & G Vitamin D3 1,000unit capsules (G & G Food Supplies Ltd)",0906040G0DQAABH,0906040
34180411000001106,"G & G Vitamin D3 1,000unit capsules (G & G Food Supplies Ltd)",0906040G0DQAABH,0906040
34942611000001100,"ColeKal-D3 1,000unit capsules (Essential-Healthcare Ltd)",0906040G0DPADBH,0906040
34942711000001109,"ColeKal-D3 1,000unit capsules (Essential-Healthcare Ltd)",0906040G0DPADBH,0906040
35437011000001100,"SunVit-D3 1,000unit capsules (SunVit-D3 Ltd)",0906040G0BWBABH,0906040
35437111000001104,"SunVit-D3 1,000unit capsules (SunVit-D3 Ltd)",0906040G0BWBABH,0906040
36604211000001109,"Hashmats Health Vit-D3 1,000unit capsules (Hashmats Health Ltd)",0906040G0EBAABH,0906040
36604311000001101,"Hashmats Health Vit-D3 1,000unit capsules (Hashmats Health Ltd)",0906040G0EBAABH,0906040
37224211000001101,"Valupak Vitamin D3 1,000unit capsules (BR Pharmaceuticals Ltd)",0906040G0BMABBH,0906040
37224411000001102,"Valupak Vitamin D3 1,000unit capsules (BR Pharmaceuticals Ltd)",0906040G0BMABBH,0906040
37591011000001106,"Colecalciferol 1,000unit capsules (Colonis Pharma Ltd)",0906040G0AABHBH,0906040
37591111000001107,"Colecalciferol 1,000unit capsules (Colonis Pharma Ltd)",0906040G0AABHBH,0906040
38055811000001100,"ColeDose D3 1,000unit capsules (TriOn Pharma Ltd)",0906040G0ECABBH,0906040
38055911000001105,"ColeDose D3 1,000unit capsules (TriOn Pharma Ltd)",0906040G0ECABBH,0906040
39085511000001106,"DailyD Vitamin D3 1,000unit capsules (Kora Healthcare)",0906040G0EFAABH,0906040
39085611000001105,"DailyD Vitamin D3 1,000unit capsules (Kora Healthcare)",0906040G0EFAABH,0906040
17527711000001105,Colecalciferol 400unit capsules,0906040G0AABIBI,0906040
17514211000001100,Colecalciferol 400unit capsules,0906040G0AABIBI,0906040
18377511000001108,Colecalciferol 400unit capsules,0906040G0AABIBI,0906040
19181711000001109,Colecalciferol 400unit capsules,0906040G0AABIBI,0906040
23295011000001108,Colecalciferol 400unit capsules,0906040G0AABIBI,0906040
33663911000001106,Colecalciferol 400unit capsules,0906040G0AABIBI,0906040
34261311000001109,Colecalciferol 400unit capsules,0906040G0AABIBI,0906040
17514311000001108,Solgar Vitamin D3 400unit capsules (Solgar Vitamin and Herb),0906040G0BEAEBI,0906040
17514411000001101,Solgar Vitamin D3 400unit capsules (Solgar Vitamin and Herb),0906040G0BEAEBI,0906040
18377411000001109,Colecalciferol 400unit capsules (Special Order),0906040G0AABIBI,0906040
18377611000001107,Colecalciferol 400unit capsules (Special Order),0906040G0AABIBI,0906040
19181811000001101,Pro D3 400unit capsules (Synergy Biologics Ltd),0906040G0BIAABI,0906040
19181911000001106,Pro D3 400unit capsules (Synergy Biologics Ltd),0906040G0BIAABI,0906040
21015211000001103,E-D3 400unit capsules (Ennogen Healthcare Ltd),0906040G0CIAABI,0906040
21015311000001106,E-D3 400unit capsules (Ennogen Healthcare Ltd),0906040G0CIAABI,0906040
21610311000001106,Cubicole D3 400unit capsules (Cubic Pharmaceuticals Ltd),0906040G0CKAABI,0906040
21610411000001104,Cubicole D3 400unit capsules (Cubic Pharmaceuticals Ltd),0906040G0CKAABI,0906040
23295211000001103,D-Vit3 400unit capsules (IPS Specials),0906040G0CXAEBI,0906040
23295611000001101,D-Vit3 400unit capsules (IPS Specials),0906040G0CXAEBI,0906040
23295311000001106,D-Vit3 400unit capsules (IPS Specials),0906040G0CXAEBI,0906040
23295511000001100,D-Vit3 400unit capsules (IPS Specials),0906040G0CXAEBI,0906040
24662511000001105,D-Max 400unit capsules (Nutraconcepts Ltd),0906040G0DEADBI,0906040
24662611000001109,D-Max 400unit capsules (Nutraconcepts Ltd),0906040G0DEADBI,0906040
30759311000001105,Colecalciferol 400unit capsules (AM Distributions (Yorkshire) Ltd),0906040G0AABIBI,0906040
30759411000001103,Colecalciferol 400unit capsules (AM Distributions (Yorkshire) Ltd),0906040G0AABIBI,0906040
31384811000001103,Colecalciferol 400unit capsules (J M McGill Ltd),0906040G0AABIBI,0906040
31385011000001108,Colecalciferol 400unit capsules (J M McGill Ltd),0906040G0AABIBI,0906040
33664011000001109,Fultium daily D3 400unit capsules (Internis Pharmaceuticals Ltd),0906040G0BXAFBI,0906040
33664111000001105,Fultium daily D3 400unit capsules (Internis Pharmaceuticals Ltd),0906040G0BXAFBI,0906040
33664211000001104,Fultium daily D3 400unit capsules (Internis Pharmaceuticals Ltd),0906040G0BXAFBI,0906040
33664311000001107,Fultium daily D3 400unit capsules (Internis Pharmaceuticals Ltd),0906040G0BXAFBI,0906040
34173211000001105,SunVit-D3 400unit capsules (SunVit-D3 Ltd),0906040G0BWALBI,0906040
34261611000001104,SunVit-D3 400unit capsules (SunVit-D3 Ltd),0906040G0BWALBI,0906040
34261411000001102,InVita D3 400unit capsules (Consilient Health Ltd),0906040G0DFAEBI,0906040
34261511000001103,InVita D3 400unit capsules (Consilient Health Ltd),0906040G0DFAEBI,0906040
36446211000001107,ColeKal-D3 400unit capsules (Essential-Healthcare Ltd),0906040G0DPAFBI,0906040
36446311000001104,ColeKal-D3 400unit capsules (Essential-Healthcare Ltd),0906040G0DPAFBI,0906040
38058311000001100,ColeDose D3 400unit capsules (TriOn Pharma Ltd),0906040G0ECAGBI,0906040
38058411000001107,ColeDose D3 400unit capsules (TriOn Pharma Ltd),0906040G0ECAGBI,0906040
38834411000001103,Colecalciferol 400unit capsules (Alissa Healthcare Research Ltd),0906040G0AABIBI,0906040
38834511000001104,Colecalciferol 400unit capsules (Alissa Healthcare Research Ltd),0906040G0AABIBI,0906040
39078311000001101,Colecalciferol 400unit capsules (Alliance Healthcare (Distribution) Ltd),0906040G0AABIBI,0906040
39078411000001108,Colecalciferol 400unit capsules (Alliance Healthcare (Distribution) Ltd),0906040G0AABIBI,0906040
39086111000001108,DailyD Vitamin D3 400unit capsules (Kora Healthcare),0906040G0EFACBI,0906040
39086211000001102,DailyD Vitamin D3 400unit capsules (Kora Healthcare),0906040G0EFACBI,0906040
17555111000001104,Colecalciferol 400unit / Calcium carbonate 1.25g tablets,0906040G0AACCCC,0906040
17545711000001101,Colecalciferol 400unit / Calcium carbonate 1.25g tablets,0906040G0AACCCC,0906040
17545811000001109,Calcichew D3 500mg/400unit caplets (Takeda UK Ltd),0906040G0BRACCC,0906040
17545911000001104,Calcichew D3 500mg/400unit caplets (Takeda UK Ltd),0906040G0BRACCC,0906040
17995211000001109,Ergocalciferol 12.5microgram tablets,0906040N0AAEWEW,0906040
17987411000001101,Ergocalciferol 12.5microgram tablets,0906040N0AAEWEW,0906040
20588711000001106,Ergocalciferol 12.5microgram tablets,0906040N0AAEWEW,0906040
21614311000001103,Ergocalciferol 12.5microgram tablets,0906040N0AAEWEW,0906040
17987511000001102,HealthAid Vitamin D 500unit tablets (HealthAid Ltd),0906040N0BSAAEW,0906040
17987611000001103,HealthAid Vitamin D 500unit tablets (HealthAid Ltd),0906040N0BSAAEW,0906040
20588811000001103,Ergocalciferol 12.5microgram tablets (Special Order),0906040N0AAEWEW,0906040
20588911000001108,Ergocalciferol 12.5microgram tablets (Special Order),0906040N0AAEWEW,0906040
21614511000001109,Ergoral D2 500unit tablets (Cubic Pharmaceuticals Ltd),0906040N0BYAAEW,0906040
21614611000001108,Ergoral D2 500unit tablets (Cubic Pharmaceuticals Ltd),0906040N0BYAAEW,0906040
28778211000001109,Ergo-D2 12.5microgram tablets (Ennogen Healthcare Ltd),0906040N0BWABEW,0906040
28778311000001101,Ergo-D2 12.5microgram tablets (Ennogen Healthcare Ltd),0906040N0BWABEW,0906040
31453911000001105,Ergocalciferol 12.5microgram tablets (J M McGill Ltd),0906040N0AAEWEW,0906040
31454011000001108,Ergocalciferol 12.5microgram tablets (J M McGill Ltd),0906040N0AAEWEW,0906040
18024111000001109,"Colecalciferol 20,000units/ml oral drops",0906040G0AACLCL,0906040
18024311000001106,"Colecalciferol 20,000units/ml oral drops",0906040G0AACLCL,0906040
20294011000001105,"Colecalciferol 20,000units/ml oral drops",0906040G0AACLCL,0906040
18024211000001103,"Vigantol 20,000units/ml oral drops (Imported (Germany))",0906040G0CDAACL,0906040
18024411000001104,"Vigantol 20,000units/ml oral drops (Imported (Germany))",0906040G0CDAACL,0906040
20293911000001107,"Colecalciferol 20,000units/ml oral drops (Special Order)",0906040G0AACLCL,0906040
20294111000001106,"Colecalciferol 20,000units/ml oral drops (Special Order)",0906040G0AACLCL,0906040
18496011000001100,"Colecalciferol 6,000units/5ml oral suspension",0906040G0AABJBJ,0906040
18472311000001109,"Colecalciferol 6,000units/5ml oral suspension",0906040G0AABJBJ,0906040
18472411000001102,"Colecalciferol 6,000units/5ml oral suspension (Special Order)",0906040G0AABJBJ,0906040
18472511000001103,"Colecalciferol 6,000units/5ml oral suspension (Special Order)",0906040G0AABJBJ,0906040
18519411000001109,"Colecalciferol 3,000unit capsules",0906040G0AADYDY,0906040
18513211000001108,"Colecalciferol 3,000unit capsules",0906040G0AADYDY,0906040
21611411000001108,"Colecalciferol 3,000unit capsules",0906040G0AADYDY,0906040
18513311000001100,"Colecalciferol 3,000unit capsules (Special Order)",0906040G0AADYDY,0906040
18513411000001107,"Colecalciferol 3,000unit capsules (Special Order)",0906040G0AADYDY,0906040
21611511000001107,"Cubicole D3 3,000unit capsules (Cubic Pharmaceuticals Ltd)",0906040G0CKAEDY,0906040
21611611000001106,"Cubicole D3 3,000unit capsules (Cubic Pharmaceuticals Ltd)",0906040G0CKAEDY,0906040
22195411000001107,"E-D3 3,000unit capsules (Ennogen Healthcare Ltd)",0906040G0CIAEDY,0906040
22195511000001106,"E-D3 3,000unit capsules (Ennogen Healthcare Ltd)",0906040G0CIAEDY,0906040
31383311000001105,"Colecalciferol 3,000unit capsules (J M McGill Ltd)",0906040G0AADYDY,0906040
31383911000001106,"Colecalciferol 3,000unit capsules (J M McGill Ltd)",0906040G0AADYDY,0906040
18519511000001108,"Colecalciferol 5,000unit capsules",0906040G0AAEAEA,0906040
18513511000001106,"Colecalciferol 5,000unit capsules",0906040G0AAEAEA,0906040
20457511000001104,"Colecalciferol 5,000unit capsules",0906040G0AAEAEA,0906040
21256211000001105,"Colecalciferol 5,000unit capsules",0906040G0AAEAEA,0906040
22212011000001106,"Colecalciferol 5,000unit capsules",0906040G0AAEAEA,0906040
18513611000001105,"Colecalciferol 5,000unit capsules (Special Order)",0906040G0AAEAEA,0906040
18513711000001101,"Colecalciferol 5,000unit capsules (Special Order)",0906040G0AAEAEA,0906040
20457611000001100,"Bio-Vitamin D3 5,000unit capsules (Pharma Nord (UK) Ltd)",0906040G0CEACEA,0906040
20457711000001109,"Bio-Vitamin D3 5,000unit capsules (Pharma Nord (UK) Ltd)",0906040G0CEACEA,0906040
21611711000001102,"Cubicole D3 5,000unit capsules (Cubic Pharmaceuticals Ltd)",0906040G0CKAFEA,0906040
21611811000001105,"Cubicole D3 5,000unit capsules (Cubic Pharmaceuticals Ltd)",0906040G0CKAFEA,0906040
22197011000001105,"E-D3 5,000unit capsules (Ennogen Healthcare Ltd)",0906040G0CIAMEA,0906040
22197111000001106,"E-D3 5,000unit capsules (Ennogen Healthcare Ltd)",0906040G0CIAMEA,0906040
22212111000001107,"Colecalciferol 5,000unit capsules (Imported (United States))",0906040G0AAEAEA,0906040
22212211000001101,"Colecalciferol 5,000unit capsules (Imported (United States))",0906040G0AAEAEA,0906040
24641711000001102,"D-Max 5,000unit capsules (Nutraconcepts Ltd)",0906040G0DEAAEA,0906040
24641811000001105,"D-Max 5,000unit capsules (Nutraconcepts Ltd)",0906040G0DEAAEA,0906040
30770011000001102,"Colecalciferol 5,000unit capsules (Ennogen Healthcare Ltd)",0906040G0AAEAEA,0906040
30770111000001101,"Colecalciferol 5,000unit capsules (Ennogen Healthcare Ltd)",0906040G0AAEAEA,0906040
31385811000001102,"Colecalciferol 5,000unit capsules (J M McGill Ltd)",0906040G0AAEAEA,0906040
31385911000001107,"Colecalciferol 5,000unit capsules (J M McGill Ltd)",0906040G0AAEAEA,0906040
31386111000001103,"Colecalciferol 5,000unit capsules (J M McGill Ltd)",0906040G0AAEAEA,0906040
32827311000001106,"HealthAid Vitamin D3 5,000unit capsules (HealthAid Ltd)",0906040G0CYABEA,0906040
32827511000001100,"HealthAid Vitamin D3 5,000unit capsules (HealthAid Ltd)",0906040G0CYABEA,0906040
18519611000001107,"Colecalciferol 6,000unit capsules",0906040G0AABLBL,0906040
18513811000001109,"Colecalciferol 6,000unit capsules",0906040G0AABLBL,0906040
18513911000001104,"Colecalciferol 6,000unit capsules (Special Order)",0906040G0AABLBL,0906040
18514011000001101,"Colecalciferol 6,000unit capsules (Special Order)",0906040G0AABLBL,0906040
18539611000001102,"Colecalciferol 10,000units/ml oral solution",0906040G0AABMBM,0906040
18539211000001104,"Colecalciferol 10,000units/ml oral solution",0906040G0AABMBM,0906040
18540611000001109,"Colecalciferol 10,000units/ml oral solution",0906040G0AABMBM,0906040
18539311000001107,"ZymaD 10,000units/ml oral solution (Imported (France))",0906040G0BGAABM,0906040
18539411000001100,"ZymaD 10,000units/ml oral solution (Imported (France))",0906040G0BGAABM,0906040
18540711000001100,"Colecalciferol 10,000units/ml oral solution (Special Order)",0906040G0AABMBM,0906040
18540811000001108,"Colecalciferol 10,000units/ml oral solution (Special Order)",0906040G0AABMBM,0906040
22778911000001107,"E-D3 10,000units/ml oral solution (Ennogen Healthcare Ltd)",0906040G0CIAQBM,0906040
22779111000001102,"E-D3 10,000units/ml oral solution (Ennogen Healthcare Ltd)",0906040G0CIAQBM,0906040
32627011000001103,"Colecalciferol 10,000units/ml oral solution (J M McGill Ltd)",0906040G0AABMBM,0906040
32627111000001102,"Colecalciferol 10,000units/ml oral solution (J M McGill Ltd)",0906040G0AABMBM,0906040
18764211000001106,Colecalciferol 800unit / Calcium carbonate 1.25g chewable tablets,0906040N0AAEXEX,0906040
18740011000001101,Colecalciferol 800unit / Calcium carbonate 1.25g chewable tablets,0906040N0AAEXEX,0906040
18740111000001100,Kalcipos-D 500mg/800unit chewable tablets (Mylan),0906040N0BTAAEX,0906040
18740311000001103,Kalcipos-D 500mg/800unit chewable tablets (Mylan),0906040N0BTAAEX,0906040
19199911000001109,"Colecalciferol 2,500unit capsules",0906040G0AADXDX,0906040
19182311000001101,"Colecalciferol 2,500unit capsules",0906040G0AADXDX,0906040
19183711000001105,"Colecalciferol 2,500unit capsules",0906040G0AADXDX,0906040
